comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts
667bd9330000000017002ebe,2024-06-26-17:02:44,陕西,666005e2000000000e0330e8,好的 谢谢你,65d1aa77000000000401e8db,小红薯65D31A74,https://sns-avatar-qc.xhscdn.com/avatar/645b6abf2e368555521befcc.jpg?imageView2/2/w/120/format/jpg,0,,667bd8bf000000001802a6c1,2024-06-29-10:54:21
666053f3000000001c027419,2024-06-05-20:03:00,云南,666005e2000000000e0330e8,真的很大意，相比起被送走，洗胃算个啥[偷笑R],5c71fcfe0000000010020ec8,momo,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2p84ka3ujq05g5n3hvjv443m8lpa3v2o?imageView2/2/w/120/format/jpg,0,,666046ac000000000502674e,2024-06-29-10:54:22
666046ac000000000502674e,2024-06-05-19:06:21,北京,666005e2000000000e0330e8,唉，因为没吃几块，加上意识清醒，就没给洗胃[哭惹R],598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,66604549000000000502f2fa,2024-06-29-10:54:22
6660543b000000000502cbb5,2024-06-05-20:04:12,北京,666005e2000000000e0330e8,下次真的不敢了[哭惹R]，不过要是很严重，医生会让我坚持让我洗胃吧,598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,666053f3000000001c027419,2024-06-29-10:54:22
66605b7d000000001c016e61,2024-06-05-20:35:09,四川,666005e2000000000e0330e8,下次别吃了，我也野生菌中过毒，我想我这辈子不敢吃了,5bcc3aee0dbbdd000125f9df,瑾瑜,https://sns-avatar-qc.xhscdn.com/avatar/5bcc3aee0dbbdd000125f9df.jpg?imageView2/2/w/120/format/jpg,0,,6660543b000000000502cbb5,2024-06-29-10:54:22
66605c850000000005026684,2024-06-05-20:39:33,北京,666005e2000000000e0330e8,我也是，我这辈子都不敢了[哭惹R][哭惹R],598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,66605b7d000000001c016e61,2024-06-29-10:54:22
66606bff000000001c00ac5e,2024-06-05-21:45:36,云南,666005e2000000000e0330e8,你大意了[笑哭R]一定要洗胃的,5e70802d0000000001004616,么么瑜,https://sns-avatar-qc.xhscdn.com/avatar/5e70802d0000000001004616.jpg?imageView2/2/w/120/format/jpg,0,,666046ac000000000502674e,2024-06-29-10:54:22
66606c53000000000502cc61,2024-06-05-21:47:00,北京,666005e2000000000e0330e8,啊[哭惹R][哭惹R][哭惹R]，怎么办呀,598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,66606bff000000001c00ac5e,2024-06-29-10:54:24
66606c94000000001b006b17,2024-06-05-21:48:05,云南,666005e2000000000e0330e8,别慌，致幻吗？不致幻能苟住，致幻麻溜去医院看，耽搁不得。,5e70802d0000000001004616,么么瑜,https://sns-avatar-qc.xhscdn.com/avatar/5e70802d0000000001004616.jpg?imageView2/2/w/120/format/jpg,0,,66606c53000000000502cc61,2024-06-29-10:54:24
66606d6c000000000502486f,2024-06-05-21:51:40,北京,666005e2000000000e0330e8,没有幻觉，就是晕乎乎的,598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,66606c94000000001b006b17,2024-06-29-10:54:24
66606e72000000000502d6c0,2024-06-05-21:56:03,云南,666005e2000000000e0330e8,云南人年年闹年年吃，我也被闹过，还是吃,5cd582fc0000000011018384,蜗牛,https://sns-avatar-qc.xhscdn.com/avatar/5cd583a30e9d7b0001776555.jpg?imageView2/2/w/120/format/jpg,0,,66605c850000000005026684,2024-06-29-10:54:24
666a8b79000000002101d876,2024-06-13-14:02:33,云南,666005e2000000000e0330e8,可是洗胃真的很难受，有次我被送去洗胃，那个管子死活进不去，喉咙口都磨破了，把护士搞得气急败坏，对我凶得要死，最终我痛苦了半天，管子还是没有插进去，但我还活着哈哈哈,55b6b708f5a26340761d43ea,半耳,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313mug3jp1k00410l02rgggvaf9oejl0?imageView2/2/w/120/format/jpg,0,,66604549000000000502f2fa,2024-06-29-10:54:24
666a983a00000000150091e5,2024-06-13-14:56:59,北京,666005e2000000000e0330e8,好可怕[哭惹R],598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,666a8b79000000002101d876,2024-06-29-10:54:25
6660a164000000000502ea15,2024-06-06-01:33:26,云南,666005e2000000000e0330e8,慢慢的就好了，我前天晚上为了招待一个十年没见的学长带着他专门开车一小时去吃一家很好吃的见手青。结果回来我好像就中毒了，胸闷，心慌冒冷汗各种难受[笑哭R]（他和我老公都没事）。昨天熬了一天多喝水多排尿今天好像没什么事了[哭惹R],5f56ef06000000000100bdc8,送你一朵小fafa,https://sns-avatar-qc.xhscdn.com/avatar/5f56ef06000000000100bdc8.jpg?imageView2/2/w/120/format/jpg,25,http://sns-webpic-qc.xhscdn.com/202406291054/5d9d908a0b53b1dc2952381a663433b1/comment/1040g2h0313m1u94qhe605nqmts309fe8shu15l8!nd_whgt34_webp_wm_1,0,2024-06-29-10:54:26
66606239000000001c00b477,2024-06-05-21:03:53,云南,666005e2000000000e0330e8,你在餐厅吃的吗？餐厅做的不太可能中毒啊，否则要彻查的,63ee620c000000001001de0d,陈月宏雨,https://sns-avatar-qc.xhscdn.com/avatar/63ee620c000000001001de0d.jpg?imageView2/2/w/120/format/jpg,18,,0,2024-06-29-10:54:26
667e232f0000000016025ca0,2024-06-28-10:42:57,云南,666005e2000000000e0330e8,,649bfb9c000000000a023620,麻酱重度患瘾者,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30v1behrt5i005p4rvee2kdh0k81tr0o?imageView2/2/w/120/format/jpg,1,http://sns-webpic-qc.xhscdn.com/202406291054/dc8f1ae5176234f572971ddf0e9dbe16/comment/1040g2h0314is19agmi005p4rvee2kdh00sq7fo8!nd_whlt34_webp_wm_1,0,2024-06-29-10:54:26
667d77080000000016026a4f,2024-06-27-22:28:25,河南,666005e2000000000e0330e8,Dy刚看完[笑哭R]小红书就刷到了,6333da47000000002303da4b,脆皮饼干,https://sns-avatar-qc.xhscdn.com/avatar/63fb7b84b4f96d52007b73a0.jpg?imageView2/2/w/120/format/jpg,1,,0,2024-06-29-10:54:26
666145ab000000001c009773,2024-06-06-13:14:19,北京,666005e2000000000e0330e8,本地人是有抗体了吗？我在云南吃菌子火锅 我一晚上腹泻二十次 我老公腹泻十几次，本地人啥事儿没有[失望R][失望R],571f270584edcd33ec14043f,北京百万富翁,https://sns-avatar-qc.xhscdn.com/avatar/624c0477f6f8fc1c0076f71a.jpg?imageView2/2/w/120/format/jpg,4,,0,2024-06-29-10:54:26
6663204e000000001c014939,2024-06-07-22:59:28,四川,666005e2000000000e0330e8,今天腾冲菜市场见到的菌子，今年还是第一次见，65一斤。,55fad4ab589446514396acbb,美好～美好,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311eij7fh6a0g4165ttaanb5rjb677mo?imageView2/2/w/120/format/jpg,12,http://sns-webpic-qc.xhscdn.com/202406291054/ccb52ee9d8cbff2409fab4079d143252/comment/1040g2h0313ofu1j7hm004165ttaanb5rtiurr7g!nd_whgt34_webp_wm_1,0,2024-06-29-10:54:26
667d205e0000000017011b14,2024-06-27-16:18:39,广东,666005e2000000000e0330e8,抖也刷到了,5aa32a2f4eacab74cfb7e8b4,不强求，不挽留。,https://sns-avatar-qc.xhscdn.com/avatar/5aa32a2f4eacab74cfb7e8b4.jpg?imageView2/2/w/120/format/jpg,0,,0,2024-06-29-10:54:26
66690700000000002100e5fb,2024-06-12-10:25:05,辽宁,666005e2000000000e0330e8,你不会吃了野生菌喝凉水了吧,5e3e175700000000010083e6,喬沐,https://sns-avatar-qc.xhscdn.com/avatar/5e3e175700000000010083e6.jpg?imageView2/2/w/120/format/jpg,5,,0,2024-06-29-10:54:26
66604562000000001c0266c5,2024-06-05-19:00:51,云南,666005e2000000000e0330e8,我只知道轻微的中毒喝红糖水[笑哭R],5b4480ca6b58b730b717b992,椿娇啊,https://sns-avatar-qc.xhscdn.com/avatar/6440b7cf5f098f6d8cba0124.jpg?imageView2/2/w/120/format/jpg,5,,0,2024-06-29-10:54:26
667ce0210000000016027572,2024-06-27-11:44:34,江苏,666005e2000000000e0330e8,最不敢吃这个,547bd8b0d6e4a94c0786157d,LYN的甜橙mini,https://sns-avatar-qc.xhscdn.com/avatar/561bd9e4f5a2632d2f17eca3.jpg?imageView2/2/w/120/format/jpg,0,,0,2024-06-29-10:54:26
6661163a000000000502e886,2024-06-06-09:51:54,北京,666005e2000000000e0330e8,这个东西难道真的看体质吗[哭惹R],598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,6660a164000000000502ea15,2024-06-29-10:54:27
66611854000000000502e51e,2024-06-06-10:00:52,云南,666005e2000000000e0330e8,嗯，大概率是看体质。虚一点的容易中招[笑哭R],5f56ef06000000000100bdc8,送你一朵小fafa,https://sns-avatar-qc.xhscdn.com/avatar/5f56ef06000000000100bdc8.jpg?imageView2/2/w/120/format/jpg,0,,6661163a000000000502e886,2024-06-29-10:54:27
66611d21000000000502c716,2024-06-06-10:21:22,北京,666005e2000000000e0330e8,我和那个中毒的妹妹，我俩确实比较虚[失望R],598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,66611854000000000502e51e,2024-06-29-10:54:27
66611f31000000000502e373,2024-06-06-10:30:10,云南,666005e2000000000e0330e8,还是多喝水多排尿。你还能刷小红书问题不大的姐妹[笑哭R]我爸是半夜把我和我妈喊起来陪他看大金龙[哭惹R]他可能是真的看见了，我和我妈靠想象[笑哭R],5f56ef06000000000100bdc8,送你一朵小fafa,https://sns-avatar-qc.xhscdn.com/avatar/5f56ef06000000000100bdc8.jpg?imageView2/2/w/120/format/jpg,0,,66611d21000000000502c716,2024-06-29-10:54:27
66612126000000000502e881,2024-06-06-10:38:30,北京,666005e2000000000e0330e8,那是已经致幻了，去医院了吗,598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,66611f31000000000502e373,2024-06-29-10:54:27
6661219f000000000502fa01,2024-06-06-10:40:32,云南,666005e2000000000e0330e8,没[笑哭R]那会我和我妈其实根本就没反应过来他中毒了。就迷迷糊糊的大半夜的让我爸别梦冲了赶紧睡吧[笑哭R]关键是我爸整个人表现得很清醒啊，我们真的就以为他睡懵了。第二天起来才反应过来怕是中毒了。但是我爸已经没什么事了,5f56ef06000000000100bdc8,送你一朵小fafa,https://sns-avatar-qc.xhscdn.com/avatar/5f56ef06000000000100bdc8.jpg?imageView2/2/w/120/format/jpg,0,,66612126000000000502e881,2024-06-29-10:54:27
66612b9c000000001c0094b4,2024-06-06-11:23:08,云南,666005e2000000000e0330e8,如果你吃的是图上的这一盘，我觉得跟你体质无关，感觉是炒菌子的人把这盘菌炒糊了的原因,5687a1b8e4251d0b348da9bd,哇呀是面包呀,https://sns-avatar-qc.xhscdn.com/avatar/5ed5c778657a3500018794bd.jpg?imageView2/2/w/120/format/jpg,0,,6661163a000000000502e886,2024-06-29-10:54:28
66612d7400000000050262bb,2024-06-06-11:31:01,北京,666005e2000000000e0330e8,是炒糊了[失望R],598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,66612b9c000000001c0094b4,2024-06-29-10:54:28
66613c410000000005025c35,2024-06-06-12:34:09,山东,666005e2000000000e0330e8,真的很好吃吗,5c189c0300000000050005fc,不想动弹的样子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30o5kglb82e005n0ojg1h81fsvh20i9o?imageView2/2/w/120/format/jpg,0,,6660a164000000000502ea15,2024-06-29-10:54:28
66614a4a000000000502eca3,2024-06-06-13:34:03,北京,666005e2000000000e0330e8,我吃的感觉一般，不要为了好吃去冒险[哭惹R],598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,66613c410000000005025c35,2024-06-29-10:54:28
66615518000000001c00af48,2024-06-06-14:20:09,云南,666005e2000000000e0330e8,天啊，炒糊的菌子不能吃，还有粘在锅铲上的也不能吃,5687a1b8e4251d0b348da9bd,哇呀是面包呀,https://sns-avatar-qc.xhscdn.com/avatar/5ed5c778657a3500018794bd.jpg?imageView2/2/w/120/format/jpg,0,,66612d7400000000050262bb,2024-06-29-10:54:28
66615e75000000000502ce2f,2024-06-06-15:00:05,山东,666005e2000000000e0330e8,总看云南人说这是世界上最好吃的东西，我打算去云南的饭店里吃[doge],5c189c0300000000050005fc,不想动弹的样子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30o5kglb82e005n0ojg1h81fsvh20i9o?imageView2/2/w/120/format/jpg,0,,66614a4a000000000502eca3,2024-06-29-10:54:30
66616792000000000502608c,2024-06-06-15:38:59,云南,666005e2000000000e0330e8,为什么啊，这么讲究？,5d9f6ba500000000010010b1,momo,https://sns-avatar-qc.xhscdn.com/avatar/66269f9f1d9d8ddde45df8fe.jpg?imageView2/2/w/120/format/jpg,0,,66615518000000001c00af48,2024-06-29-10:54:30
666167cb000000001c00b3d8,2024-06-06-15:39:56,云南,666005e2000000000e0330e8,粘在锅铲上的有可能没有熟啊,5687a1b8e4251d0b348da9bd,哇呀是面包呀,https://sns-avatar-qc.xhscdn.com/avatar/5ed5c778657a3500018794bd.jpg?imageView2/2/w/120/format/jpg,0,,66616792000000000502608c,2024-06-29-10:54:30
6661a4f9000000001c0140b6,2024-06-06-20:00:57,云南,666005e2000000000e0330e8,@三岁 我也感觉可能是这个原因，一桌子人就我吃了有事,5b3aefcce8ac2b516dbb2ad4,咸咸咸很甜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30sk6psnujs004a6ppansoamk87teckg?imageView2/2/w/120/format/jpg,0,,66611854000000000502e51e,2024-06-29-10:54:30
6661ae68000000000502dc52,2024-06-06-20:41:13,云南,666005e2000000000e0330e8,我其实不是正儿八经的云南人，哈哈哈哈哈哈哈。我属于有吃就吃点，没吃也不会去找的[笑哭R]但是我老公他们这种地道的云南人完全是执念[笑哭R]外地朋友来非要吃其实是吃个稀奇[笑哭R],5f56ef06000000000100bdc8,送你一朵小fafa,https://sns-avatar-qc.xhscdn.com/avatar/5f56ef06000000000100bdc8.jpg?imageView2/2/w/120/format/jpg,0,,66613c410000000005025c35,2024-06-29-10:54:30
66623ab2000000000502c5b0,2024-06-07-06:39:47,北京,666005e2000000000e0330e8,@昕丽时眼镜 原来是看体质,5e195ff6000000000100be9a,玫瑰女士,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2kutno5eio0005ngpbvr09fkq51ret50?imageView2/2/w/120/format/jpg,0,,66611854000000000502e51e,2024-06-29-10:54:31
666253f8000000001c008d10,2024-06-07-08:27:37,广西,666005e2000000000e0330e8,前两年在大理喜洲，我们四个人吃见手青，两个人中毒进医院打针抽血，每人花了差不多一千块,5b0277bd11be1044e4c201e3,今溪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30uikr83lli004a5gp0rrq0f3u770ou0?imageView2/2/w/120/format/jpg,0,,6660a164000000000502ea15,2024-06-29-10:54:31
666260f10000000005027898,2024-06-07-09:22:58,云南,666005e2000000000e0330e8,要看严重程度的，我还遇到过吃菌中毒以后要常年透析的,5f56ef06000000000100bdc8,送你一朵小fafa,https://sns-avatar-qc.xhscdn.com/avatar/5f56ef06000000000100bdc8.jpg?imageView2/2/w/120/format/jpg,0,,666253f8000000001c008d10,2024-06-29-10:54:31
66629124000000000502da0d,2024-06-07-12:48:36,北京,666005e2000000000e0330e8,你别吃了,5ee03b410000000001001109,昕丽时眼镜,https://sns-avatar-qc.xhscdn.com/avatar/5f1810531f3b4400017e7c7a.jpg?imageView2/2/w/120/format/jpg,0,,66623ab2000000000502c5b0,2024-06-29-10:54:31
66629586000000001c008414,2024-06-07-13:07:20,广西,666005e2000000000e0330e8,吃到心电图氧气都安排上，吐了好几个小时，医生说吐了就不用洗胃[捂脸R]，我是没事的，照顾她俩，我吐了3次[可怜R],5b0277bd11be1044e4c201e3,今溪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30uikr83lli004a5gp0rrq0f3u770ou0?imageView2/2/w/120/format/jpg,0,,666260f10000000005027898,2024-06-29-10:54:31
666d601b000000002101edc3,2024-06-15-17:34:20,广东,666005e2000000000e0330e8,看着好好吃啊[笑哭R],58fe369d50c4b457ccf0dae6,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311su8pjm140049e9e6r9rmn681ilhao?imageView2/2/w/120/format/jpg,0,,6660a164000000000502ea15,2024-06-29-10:54:32
666d6159000000001b011a1d,2024-06-15-17:39:38,云南,666005e2000000000e0330e8,我昨晚又吃了，没事了[笑哭R],5f56ef06000000000100bdc8,送你一朵小fafa,https://sns-avatar-qc.xhscdn.com/avatar/5f56ef06000000000100bdc8.jpg?imageView2/2/w/120/format/jpg,0,,666d601b000000002101edc3,2024-06-29-10:54:32
667d188d0000000017003baa,2024-06-27-15:45:17,海南,666005e2000000000e0330e8,这么容易中毒的东西还吃它干啥[笑哭R][笑哭R],5eccdcac000000000101d2b5,ᅠᅠᅠ,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314fu6t8h6k005nmcrim0bkllb10ova0?imageView2/2/w/120/format/jpg,0,,6660a164000000000502ea15,2024-06-29-10:54:32
667d20f6000000002300cda7,2024-06-27-16:21:11,云南,666005e2000000000e0330e8,好吃[笑哭R]就像河豚一样嘛[笑哭R],5f56ef06000000000100bdc8,送你一朵小fafa,https://sns-avatar-qc.xhscdn.com/avatar/5f56ef06000000000100bdc8.jpg?imageView2/2/w/120/format/jpg,0,,667d188d0000000017003baa,2024-06-29-10:54:32
666062b9000000000502fc34,2024-06-05-21:06:02,北京,666005e2000000000e0330e8,在客户家里吃的，没去餐厅,598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,66606239000000001c00b477,2024-06-29-10:54:33
666062a0000000000a0264ef,2024-06-05-21:05:37,云南,666005e2000000000e0330e8,你看她的碗很家常哦,5bc6b85ecb355c0001decef9,嘟嘟,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qm8srfmgm6g4bg6ivs5tjnpgp3aqh8?imageView2/2/w/120/format/jpg,0,,66606239000000001c00b477,2024-06-29-10:54:33
666062e1000000001c02786b,2024-06-05-21:06:42,云南,666005e2000000000e0330e8,自己做？胆子大了,63ee620c000000001001de0d,陈月宏雨,https://sns-avatar-qc.xhscdn.com/avatar/63ee620c000000001001de0d.jpg?imageView2/2/w/120/format/jpg,0,,666062a0000000000a0264ef,2024-06-29-10:54:33
666063180000000015007c57,2024-06-05-21:07:36,云南,666005e2000000000e0330e8,而且还炒胡了[笑哭R],5bc6b85ecb355c0001decef9,嘟嘟,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qm8srfmgm6g4bg6ivs5tjnpgp3aqh8?imageView2/2/w/120/format/jpg,0,,666062e1000000001c02786b,2024-06-29-10:54:33
66606331000000001b005b68,2024-06-05-21:08:01,云南,666005e2000000000e0330e8,菌子闹真的不好说[笑哭R]好好检查下身体，以后要吃去餐厅吃，保险,63ee620c000000001001de0d,陈月宏雨,https://sns-avatar-qc.xhscdn.com/avatar/63ee620c000000001001de0d.jpg?imageView2/2/w/120/format/jpg,0,,666062b9000000000502fc34,2024-06-29-10:54:33
66606351000000001c00af94,2024-06-05-21:08:33,云南,666005e2000000000e0330e8,[笑哭R],63ee620c000000001001de0d,陈月宏雨,https://sns-avatar-qc.xhscdn.com/avatar/63ee620c000000001001de0d.jpg?imageView2/2/w/120/format/jpg,0,,666063180000000015007c57,2024-06-29-10:54:33
666063ae000000000502fed7,2024-06-05-21:10:07,北京,666005e2000000000e0330e8,之前不知道，还以为本地人家里做的安全些，后来才知道餐厅做的才安全[笑哭R],598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,66606331000000001b005b68,2024-06-29-10:54:35
666063be0000000005027fc9,2024-06-05-21:10:22,北京,666005e2000000000e0330e8,是的[失望R],598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,666063180000000015007c57,2024-06-29-10:54:35
66610b71000000001b004b7f,2024-06-06-09:05:53,云南,666005e2000000000e0330e8,有些云南人都吃出抗体了，小毒对他们来说不算什么但是不常吃的人就会中招[笑哭R]不过这种事情也说不准，我们这边吃菌中毒的概率是随机，有时候一家人都倒了就小孩好着，有时候一家人都好好的就小孩毒倒了[doge],5fc60ff9000000000100007e,who care,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30tc2javl4a6g5nu61vsg803u1h1d8t0?imageView2/2/w/120/format/jpg,0,,666063ae000000000502fed7,2024-06-29-10:54:35
66610edd000000000502db4c,2024-06-06-09:20:30,北京,666005e2000000000e0330e8,感觉还挺玄学[笑哭R],598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,66610b71000000001b004b7f,2024-06-29-10:54:35
6662ea47000000001c0151f5,2024-06-07-19:08:56,重庆,666005e2000000000e0330e8,我在饭馆吃的我在饭馆吃的也中毒了[笑哭R]，,624aac6100000000100049b3,喜宝,https://sns-avatar-qc.xhscdn.com/avatar/624aac9be2c8682d373af82b.jpg?imageView2/2/w/120/format/jpg,0,,66606239000000001c00b477,2024-06-29-10:54:35
6662f265000000001b0053a3,2024-06-07-19:43:33,云南,666005e2000000000e0330e8,如果在餐厅吃中毒可以要求赔偿的,63ee620c000000001001de0d,陈月宏雨,https://sns-avatar-qc.xhscdn.com/avatar/63ee620c000000001001de0d.jpg?imageView2/2/w/120/format/jpg,0,,6662ea47000000001c0151f5,2024-06-29-10:54:36
66630ae9000000001c027159,2024-06-07-21:28:10,重庆,666005e2000000000e0330e8,还能这样，外地人不懂，但是我是第二天中午才出现症状，我是头天中午去饭店吃的，然后正常吃了晚饭，第二天早上都好好的，到了快上午11点突然出现幻觉了[笑哭R],624aac6100000000100049b3,喜宝,https://sns-avatar-qc.xhscdn.com/avatar/624aac9be2c8682d373af82b.jpg?imageView2/2/w/120/format/jpg,0,,6662f265000000001b0053a3,2024-06-29-10:54:36
66630b57000000001c008d88,2024-06-07-21:29:59,云南,666005e2000000000e0330e8,如果拒绝赔偿，那可以打当地的12315，这属于食品安全问题,63ee620c000000001001de0d,陈月宏雨,https://sns-avatar-qc.xhscdn.com/avatar/63ee620c000000001001de0d.jpg?imageView2/2/w/120/format/jpg,0,,66630ae9000000001c027159,2024-06-29-10:54:36
66630db4000000001c009941,2024-06-07-21:40:05,重庆,666005e2000000000e0330e8,学到了姐妹，但是真的不敢再去吃了，我还是老老实实吃鸡枞，其实说实话见手青真的没觉得好吃，就是好奇，青头菌鸡枞，竹荪才是最爱[偷笑R],624aac6100000000100049b3,喜宝,https://sns-avatar-qc.xhscdn.com/avatar/624aac9be2c8682d373af82b.jpg?imageView2/2/w/120/format/jpg,0,,66630b57000000001c008d88,2024-06-29-10:54:36
667bfe4c000000000d00d981,2024-06-26-19:41:00,北京,666005e2000000000e0330e8,见手青啥味道能形容下吗？看好多人说好吃的不行，说的神乎其神，中毒也要吃，如果没那么惊艳，我就网购点青头菌得了,5bff4d8244363b78994e9867,呼啦啦,https://sns-avatar-qc.xhscdn.com/avatar/63dbeefbc48793e86f243cfa.jpg?imageView2/2/w/120/format/jpg,0,,66630db4000000001c009941,2024-06-29-10:54:36
667c18ce000000000d00c278,2024-06-26-21:34:08,重庆,666005e2000000000e0330e8,我把市面上流行的菌子都吃了一遍，见手青真的没有觉得特别好吃，口感脆脆的，鲜味没法和鸡枞比，有点清爽的清香肯定比人工那些超市菌子好吃，但是我觉得一辈子不吃没有遗憾，更多的我觉得是好奇吧，包括我[笑哭R]在医院还遭医生骂了，说我胆子大，他们医生都不会去吃那个，太危险了，黑松露炒鸡蛋都比这个好吃,624aac6100000000100049b3,喜宝,https://sns-avatar-qc.xhscdn.com/avatar/624aac9be2c8682d373af82b.jpg?imageView2/2/w/120/format/jpg,0,,667bfe4c000000000d00d981,2024-06-29-10:54:37
667ce7f1000000000d00f0c9,2024-06-27-12:17:53,北京,666005e2000000000e0330e8,谢谢亲回复，为了我这条命，我还是不尝试了，无毒的那么多，它也不是最好吃的，犯不上冒险,5bff4d8244363b78994e9867,呼啦啦,https://sns-avatar-qc.xhscdn.com/avatar/63dbeefbc48793e86f243cfa.jpg?imageView2/2/w/120/format/jpg,0,,667c18ce000000000d00c278,2024-06-29-10:54:37
667e283d0000000015009b82,2024-06-28-11:04:29,北京,666005e2000000000e0330e8,天呐，怎么样啦,598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,667e232f0000000016025ca0,2024-06-29-10:54:37
667d9c38000000001b0114b0,2024-06-28-01:07:05,北京,666005e2000000000e0330e8,这就是我当时的求助帖[哭惹R],598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,667d77080000000016026a4f,2024-06-29-10:54:37
6661499c0000000005024b27,2024-06-06-13:31:09,北京,666005e2000000000e0330e8,我感觉他们有🍄‍🟫抗体,598121645e87e75cd414afe5,锅盖女士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m0801t1c0049n86hgm9bv5p69he3g?imageView2/2/w/120/format/jpg,0,,666145ab000000001c009773,2024-06-29-10:54:37
666b0c96000000001b0070d0,2024-06-13-23:13:26,四川,666005e2000000000e0330e8,我在云南吃野生菌火锅，服务员都是严格把控时间的，每一种菌子都定了闹钟不叫不能吃，的确美味,616b61f7000000001f03e18a,林清轩宜宾莱茵店,https://sns-avatar-qc.xhscdn.com/avatar/63ce44009fd03fccc7a9cb97.jpg?imageView2/2/w/120/format/jpg,0,,666145ab000000001c009773,2024-06-29-10:54:38
