comment_id,create_time,ip_location,aweme_id,content,likes,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,last_modify_ts,parent_comment_id
7384821783952638772,2024-06-26-22:40:14,,7384592860005387547,太远了[捂脸],4,58945561260,MS4wLjABAAAATqBcUsJWe9SRfYVW3y5yQT7d0a2RMpMPUfrI4Njg_Jo,7643573,zhaoxiaodun,,薄肌男孩王杠铃,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_a2c3d97bacd43b4c194e3b521327e80b.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7384829979978990363,2024-06-26-23:12:03,,7384592860005387547,云南的头水菌基本上上周就结束了，菌子的高峰期马上要到了。,48,100069690576,MS4wLjABAAAAnaHkNmkalLhLYGd4z7SLzBdZR_X9J7Ad21ebDV7shwc,3305392983,dyzwz4pl2t5c,,庄周梦蝶612,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_78a100772c09663e9234.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7384834442398860082,2024-06-26-23:29:20,,7384592860005387547,退货吧[捂脸],4,93184897199,MS4wLjABAAAARfzl17rJCAQbAH5itdU3q8sSczAbN9Gf2de61hL3ORY,1130975043,,,哈哈哈·大观园,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_d2ca5b98c9f24ce5a853ccbbe9e0985d.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7384837331566527247,2024-06-26-23:40:36,,7384592860005387547,我觉得如果我是博主在北京问诊时，在医生问出见手青是什么的时候，我肯定绝望了[泪奔][泪奔][泪奔],297,69779127189,MS4wLjABAAAA8y1cqKkJg6XimDdfoanejqzuHBByGRAdEuTs2qMFDfU,79043696,,,傲娇的二姐,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2f5000005f7597cd32933.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7384846980214571776,2024-06-27-00:18:05,,7384592860005387547,是的在医院当时很崩溃[流泪],104,3978462902621675,MS4wLjABAAAAMMNgdarVRuQ2S_AQJ4J808IO2vBxM3blWeSfWbLLPR9v8JGelexXaHuedhEvip5C,43969202267,43969202267,,炸毛的一一,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_0356d1800b4ee43f41141ec5aa56bada.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385025312436388648,2024-06-27-11:50:02,,7384592860005387547,[捂脸],0,2154682901594958,MS4wLjABAAAAROrseIuc8ARGaL0Vzl74vzygh6JMLa3wP3VmoTassrWRIQOWoA-e-feuvUSAQgod,3685091248,zhengzhouxio67,,郑州雄安房产,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_6f1d68d86a534edcbd1f975c2428e524.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385031868557804323,2024-06-27-12:15:30,,7384592860005387547,外地人冲啊～,1,100263786496,MS4wLjABAAAAZ_vKoy7jxW-B7-l7RSJs7bTEb9bKu-vGX8IeSOsVxJo,1117612760,,,源,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_31b6b00041cd73ef9c502.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385043991479206706,2024-06-27-13:02:28,,7384592860005387547,大多数地方目前都是头水菌的,5,64422929991,MS4wLjABAAAAp_ZPypCg7d65gs3QVN85fnyupJ-ZX8HlrE_29aJUcxs,1820313172,,,Only,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_e728702f6a4a466b95c5517c8a796a25.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385053320883045120,2024-06-27-13:38:44,,7384592860005387547,你离那么远还吃[裂开][裂开][裂开],1,98226079504,MS4wLjABAAAATOaZokwz7BkXjYkFrcNYxN8L0RXenjlDsFRXbqkvqqI,2831190086,dy0cz3as85kn,,问号,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oohe2DIFDB68AdzDCgtDfQADAdEFoAtFApoyLA.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385070123138695973,2024-06-27-14:43:55,,7384592860005387547,@五行属你 咱还是别吃吧太可怕了[裂开][流泪][流泪][流泪],1,55962324644,MS4wLjABAAAA91AU_T-EpmWU5xCI6w7_gqZMk5tN68A4JXnjqWImyIU,10099680,,,温顺尚早,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_fc7cc822222582348de2901a2646a5c4.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385073883874247459,2024-06-27-14:58:33,,7384592860005387547,我也是[捂脸]我都知道的见手青，北京医院的医生居然能没听过，会不会治是一码事，不知道就是另一码事了，会吓死我[九转大肠],3,62033878537,MS4wLjABAAAA_OU2tF8xs2JldweyLrhAqYNzySCMjujR4czRbw8ohAg,32900427,Lettuce_,,安静点，你吵到我睡觉了,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_8176d1232bb140a3b557402eabfcb2db.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385080415041684234,2024-06-27-15:23:50,,7384592860005387547,不是了 我都吃了八回了,0,63812259022,MS4wLjABAAAAvc0ms6cvF4uF7sJremHXa4AQzrW6qjs9xCkSVivIgxA,44736656,A.LUALU,,ALU.,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_1812664f4864b866cb5597e62257e87f.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385081818246382399,2024-06-27-15:29:18,,7384592860005387547,吃么倒是吃了好多了，但是你们这种没什么经验还是建议不要吃见手青这种了,0,74884999066,MS4wLjABAAAAAi_DoC4OpRp7HQE6I3y2zRobRyCCOruB4Za2tLjFkiM,123347928,Dys_currt_,,桜流し,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_7a8c2df61b21e79ef8eda5590f5789c3.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385082495539479311,2024-06-27-15:31:59,,7384592860005387547,一定要烹饪时间够长,0,65275686266,MS4wLjABAAAAw5vsOElZoaPV_O1jyxL98ja2D-pjYDWSeog-TkGGIbI,831255214,,,金秋烟雨,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_1fc9b99b84583c73ddd49cde172814d3.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385083906364539674,2024-06-27-15:37:26,,7384592860005387547,@ZZ 哈哈哈哈,0,73584298300,MS4wLjABAAAAdm9rVcw0Q62GljsHpo0tYZHo6EoBrg-k6io4pmeomQA,107959869,,,🌈Luvian,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_886c0011497ca8c2a031.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385084469768602402,2024-06-27-15:39:38,,7384592860005387547,来云南吃，怕中毒吃点青头菌，鸡枞，松茸，谷熟菌，今天尝了一口凉拌青头菌，目前没事,1,97907435507,MS4wLjABAAAAhtlHVkfXToJ8PnTCsqaWnZn91xVttGK1poHOyRnLP7M,891515816,,,养猪的仙女,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2f9490007a90f49b33f13.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385085265532142390,2024-06-27-15:42:40,,7384592860005387547,外省中毒在医院可连线云南的医生教怎么处理,1,96152393057,MS4wLjABAAAAyJSC34N9KFvv9HQLn6qi6CZrCm0bzzJGhhx0DCIujP4,630793087,,,也可以所向披靡,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_555ac279e08342c15d3e1d6846f3a529.jpeg?from=2956013662,0,2024-06-29-11:00:01,7384806374776177448
7385478904788517682,2024-06-28-17:10:12,,7384742625095585064,宝子，网购千万不要尝试！！！！！[捂脸][捂脸][捂脸]不要觉得好玩，中毒了外省也不知道怎么治非常老火的，不要抱有侥幸心理！！！！我们本地人吃自己都要非常注意！！！！！,1,2387727131618955,MS4wLjABAAAAhdBp6AvGAQ6yjr0MzJjiBcpIW4ZjxfMbdMxBKrdpGA06nQWhh7f1gr_Of3lxRWWi,2310316362,aichishaoerk,,乘风而起,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oMAfFkIgDoA8iDIBHT9i27bhAPnbACAQsAel0Z.jpeg?from=2956013662,0,2024-06-29-11:00:02,7385397799078658852
7385497512226095884,2024-06-28-18:22:23,,7384742625095585064,感谢，已经放弃了。。查过我们这里三年就收治过一例蘑菇中毒病例。。。我对我们这的大夫没信心,0,96116891069,MS4wLjABAAAA_lV6R3hau84UZ1Crwa9OIP2secKXPkxgYIlZifxIlR4,629137670,,,嗯，就酱紫,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_c9cc51884d6b4e5c913b4ca3ff4c6bbd.jpeg?from=2956013662,0,2024-06-29-11:00:02,7385397799078658852
7385410880109970203,2024-06-28-12:46:12,,7384742625095585064,好想去云南找朋友吃一顿[泪奔][泪奔][泪奔],0,84120257577,MS4wLjABAAAA1xbcqVN7BrGI9VRXLKgfP3koAdbAg9kI7tYnCUH60-c,209742404,,,水平茶杯,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_7bf7001c3aea443adf62.jpeg?from=2956013662,0,2024-06-29-11:00:02,7385397799078658852
7385406538163471143,2024-06-28-12:29:24,,7384742625095585064,我也是，劝退了,0,70052178603,MS4wLjABAAAAiLDcF8UB1-0VCb_WJv4JldVpRUQD8pXEBp0GrS8Rdkg,596503882,,,CoCo,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_3192f3cfc9c5509ae921b5fd7a8802be.jpeg?from=2956013662,0,2024-06-29-11:00:02,7385397799078658852
7385405627206124351,2024-06-28-12:25:50,,7384742625095585064,我也放弃了[流泪],0,60506398521,MS4wLjABAAAA745yLRHFIdbDMnTtx35OWNYFbCaGOz0OyTcWfj53pwc,171622646,,,暖🐑,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_505a839f3c70d2b1c7165142e6ed6353.jpeg?from=2956013662,0,2024-06-29-11:00:02,7385397799078658852
7385404321515979570,2024-06-28-12:20:48,,7384742625095585064,你胆子也太大了吧[捂脸],0,52173466494,MS4wLjABAAAASu4WoHqay6LgdJkW270cr_eVnSe1cWbhdxyXibrGEMU,1075739428,,,二月,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_19bc7f37c286400093244b82062b860d.jpeg?from=2956013662,0,2024-06-29-11:00:02,7385397799078658852
7385086110576493364,2024-06-27-15:46:00,,7384592860005387547,炒过之后加水炖煮20分钟基本没问题,0,95393722224,MS4wLjABAAAAlCQIubs2ffpC9VJHsLWISFqlahRKuf4-TcWGe13HEs4,3287576739,dyu67iibpdaq,,举手彪嚼,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_o8ATTbIgNUA8YDHfBv9f7LbvA2nzACAQcAZmYY.jpeg?from=2956013662,0,2024-06-29-11:00:02,7384806374776177448
7385086865374446387,2024-06-27-15:48:55,,7384592860005387547,是滴 再过个把月在吃,0,59066272929,MS4wLjABAAAAz9eUfJVBJ8YzM3xr5tlJHs2e4QqCu7kgX5cNj-qxiXw,8474306,ljy2001,,不死鸟◎,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_o8AIghFA9b4EkAdNiAooCnv9rg4zACfeDVwAH1.jpeg?from=2956013662,0,2024-06-29-11:00:02,7384806374776177448
7385086903412376372,2024-06-27-15:49:02,,7384592860005387547,基本不是啦，只是别吃到杂菌,0,105495758278,MS4wLjABAAAAKUwEXNIuRE7krwuJljRFV16xWz4sVJ6YL3mqPcv4WKE,1663093439,,,木子@李,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2830b000013c603ee1a89.jpeg?from=2956013662,0,2024-06-29-11:00:02,7384806374776177448
7385091709501211431,2024-06-27-16:07:40,,7384592860005387547,安全起来。不要轻易尝试,0,84253005262,MS4wLjABAAAA3XqCoJTBlK_IcrRnBfSQs8J9nLdwfCIeBu1yWG5A-Yk,184651834,,,光追过来,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_00236a11ff737b0e3244ec32ceb52106.jpeg?from=2956013662,0,2024-06-29-11:00:02,7384806374776177448
7385097510513017638,2024-06-27-16:30:10,,7384592860005387547,见手青长什么样[捂脸],0,52735576589,MS4wLjABAAAAMmhli9Hq_GxxwaMg7k395QasOuRyY2NW07gj9evI794,923703162,,,简单一点……,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oADDqAeAECWAQIFgmJzAbJJfoJg9CBAWxIAijK.jpeg?from=2956013662,0,2024-06-29-11:00:02,7384806374776177448
7385098220474761999,2024-06-27-16:32:56,,7384592860005387547,是啊，雨季才来长出来的菌子不太想吃,0,96346172601,MS4wLjABAAAAr-zgOdJtkSpVF8m4sjpUWm8ECdtQEdK3NOx8lYKhj10,667870352,,,S.囧囧🇨🇳,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oE9CcvzjEfA5IhCY7AhCAvAAAMlXte1EydMDg1.jpeg?from=2956013662,0,2024-06-29-11:00:02,7384806374776177448
7385100040429945612,2024-06-27-16:40:01,,7384592860005387547,别怕，网上买的基本种植，头不头的无所谓,0,4277546888466179,MS4wLjABAAAA2I1Ji9GpH1F7u__Zl1zQdrnzfezU8lZKREhTHDaYEjLoFpIeubAdKxmaM9pGZcJa,97543788052,97543788052,,卢浮宫的佳,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_8b9d29abb94c6507b163d8ae9427b8bb.jpeg?from=2956013662,0,2024-06-29-11:00:02,7384806374776177448
7385100874923901746,2024-06-27-16:43:14,,7384592860005387547,继续吃,0,1379225651914595,MS4wLjABAAAALFgbUf7-EP_hwCKiKnHYrG1LQtaHQSCdCe7lXY9fSzRKrIP95YnJCQmIeuSnHTHC,89284593553,89284593553,,特拉卡辣,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_3793_3114521287.jpeg?from=2956013662,0,2024-06-29-11:00:02,7384806374776177448
7385103141651710772,2024-06-27-16:52:02,,7384592860005387547,来云南医院门口吃,0,2858362062518030,MS4wLjABAAAA2UyPM5qkdWOwOgp4nZVvbaDklYMgQgBUs8wK-anPj-eZrEWAY2_5s_7PCinW58Ij,3653971686,asyouwish0828,,鲤,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_fcb9b9092ffb609295560a7a4b107d83.jpeg?from=2956013662,0,2024-06-29-11:00:02,7384806374776177448
7385104566004564770,2024-06-27-16:57:36,,7384592860005387547,不吃,0,94349120345,MS4wLjABAAAAKFkXlKJls3lNeeJiWQQMZiVQXzc9HS27FZmeHg7qmjo,392589523,,,五行属你,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_8d6ffff1270d5315695b390e20cc3f3b.jpeg?from=2956013662,0,2024-06-29-11:00:02,7384806374776177448
7385104723853067045,2024-06-27-16:58:12,,7384592860005387547,凡是能在网上买到的 或者正规渠道购买的 都是无毒的 放心吧 见手青分很多种 有毒的很少 尤其是烧熟之后 几乎无毒[灵机一动][灵机一动][灵机一动]重点是没熟或者生吃才有毒,0,101821705465,MS4wLjABAAAAY1NarHQ1QymfVxSmVAhucGWSVAa7thIqTTxU2UJmSrM,1467995389,CH_Jing,,Jing,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_3161a000c5c81f169bf11.jpeg?from=2956013662,0,2024-06-29-11:00:02,7384806374776177448
7385107837963387711,2024-06-27-17:10:16,,7384592860005387547,早都不是了，放心吃,0,82193660042,MS4wLjABAAAAUzze9kEN8xamZUFSL7iqpu6bCNA5X_IqbNrKY_Ijf3w,169531069,,,buff,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_ogNlvt9DAkz6Orohj4fHUEA6AcADIgCIfgAC1A.jpeg?from=2956013662,0,2024-06-29-11:00:03,7384806374776177448
7385109381178409780,2024-06-27-17:16:16,,7384592860005387547,洗胃[捂脸],0,4160970949921789,MS4wLjABAAAAg-QiIzrPmo1SEXdnpK5CpGUDDZDcDzAla2umd0RW5siXjxvTu9q9e_PJfzV_83su,70030651074,70030651074,,靡靡之音红薯自信,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_o46hfrAM1HA2eAQTAMAvgDQf2fDMbICIXPq2P5.jpeg?from=2956013662,0,2024-06-29-11:00:03,7384806374776177448
7385109897664299830,2024-06-27-17:18:15,,7384592860005387547,那个吃了半盘的男同事怎么样了？,1,93382530865,MS4wLjABAAAA8X03TZ4mNWtdVVP7m9eifhdstzN4QE5mo2xd89oC9L0,3982066536,dylnn9x6d57j,,江湖人称靓崽,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/douyin-user-file_2706da0c69cb13631afb146801f68e71.jpeg?from=2956013662,0,2024-06-29-11:00:03,7384806374776177448
7385118424576607013,2024-06-27-17:51:21,,7384592860005387547,我妹亲身经历：12个人一起吃见手青，就她一个人有症状，所以切记不要随便尝试见手青，实在想吃请选择青头菌和鸡枞,0,94213704111,MS4wLjABAAAArdEsMASgRV_h_-mcIT84skGuobo46P6M0CItq48q79Q,1018343301,,,沛瑄,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_o4S8IOgIDynAPCKeI5CeAlgJIABA9AAAEgnvbh.jpeg?from=2956013662,0,2024-06-29-11:00:03,7384806374776177448
7385108388361913123,2024-06-27-18:13:24,,7384592860005387547,严格说，这个在北京的三甲医院也不是什么大问题,0,72212481372,MS4wLjABAAAAGI_k6doYL6Fw9qMRziY8dkWSmjewRFGXETaCwYQFv00,574035720,,,Jefrry.Lv,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/douyin-user-file_779121528a24af9ec45d196781d96458.jpeg?from=2956013662,0,2024-06-29-11:00:03,7384806374776177448
7385126866057921331,2024-06-27-18:24:05,,7384592860005387547,头水菌价格都很贵，本地人多数都不会买。你网上买到头水菌可能性不大。,0,96462987857,MS4wLjABAAAA2p_C97jKvJB_6_yG4LNk6SbJxgT9SKwlSyanQFo0UA0,698965818,,,依波啦的记事本,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2f98100013a02bcfca6bc.jpeg?from=2956013662,0,2024-06-29-11:00:03,7384806374776177448
7385132176771892019,2024-06-27-18:44:43,,7384592860005387547,劝你不要买，不要冒风险！,0,4503653895197317,MS4wLjABAAAA2HKJFBLFqS4wS0q4VUWe0DewY-4PcvdVe9kUqNKvIaQ-Ku1zMSrAF_ud77X1Z3lu,3100123765,dyavki83lldt,,眼睛在旅行,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/hotsoon-avatar_ffaa33dd89544e68bd4798c0005cc649.jpeg?from=2956013662,0,2024-06-29-11:00:03,7384806374776177448
7385139341804880690,2024-06-27-19:12:30,,7384592860005387547,你真棒还敢自己买。我挣扎几天了。刚找到一个饭店246一盘 本来想去  看完小姐姐的视频我又不敢吃了,0,51102311562,MS4wLjABAAAAwKu8slWp7Pgjv0JAxGE6bhbzwMOPQkHprEeH5VuWWZE,209359312,,,艾,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_542031f8808245e49db7fc1ac2cf8d4b.jpeg?from=2956013662,0,2024-06-29-11:00:03,7384806374776177448
7385142265175884596,2024-06-27-19:23:51,,7384592860005387547,我买的一百多一斤 这东西在云南买也不是很便宜,0,58945561260,MS4wLjABAAAATqBcUsJWe9SRfYVW3y5yQT7d0a2RMpMPUfrI4Njg_Jo,7643573,zhaoxiaodun,,薄肌男孩王杠铃,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_a2c3d97bacd43b4c194e3b521327e80b.jpeg?from=2956013662,0,2024-06-29-11:00:03,7384806374776177448
7385125628091876108,2024-06-27-18:19:18,,7384742625095585064,新冠刚来的那一年云南得新冠噶的只有2个人、吃野生菌中毒噶了的有11个[流泪]虽然见手青很好吃但是没经验不要自己做啊🙅🏻‍♀️,12,61323442750,MS4wLjABAAAAPjXPUmlUcRI2eUU8r8sT-Y6nYzrXUCCMoa8R4b3UaPE,1537020130,,,周电鼠,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_a30f9e4deb95442dbdb52087f57a6b0d.jpeg?from=2956013662,0,2024-06-29-11:00:04,7385124986757956393
7385147280234857226,2024-06-27-19:43:19,,7384592860005387547,一切跟毒沾邊的我都不碰不吃，膽小[捂脸],0,83081030700,MS4wLjABAAAA6zVHOoMSLywic69nsjuPRba3ujbqgNBVP501uWtY7Bs,921871567,,,可心儿,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oEIBhFMkWEArBwDeQf2dAaAAE6b0Qo2f7C2A7b.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385148349983703827,2024-06-27-19:47:30,,7384592860005387547,为了您和家人的生命安全，不要在网上买菌子。,0,68016307370,MS4wLjABAAAAShedaviaTXgnUQqYq2R-Kv_CtJUxF_Z2EqHrkFIFui4,74680149,yndl222222,,Andy.安迪,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oQuAA5lQJStnLCJngICJMbDeeAA9CARcGyvPAI.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385151536545923892,2024-06-27-19:59:48,,7384592860005387547,哪里买的，怎么买吖[坏笑]我也想尝尝[呲牙],0,96836557113,MS4wLjABAAAADWgDWiiqcLs3YUtIo9y-VYPUKqWJ71nUIr6PMlaB19c,906182747,,,璐也,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2e052000609f94ad7693e.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385161259119297343,2024-06-27-20:37:33,,7384592860005387547,你买的什么菌？,0,105480771349,MS4wLjABAAAAHdocNImjPwxKQ3FgvIXB4LcJ4wij25vBmbJq0kf0QDE,1835937649,,,肿么肥四_Jinx,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_9f52563172754e589307cc73080e1f3d.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385163659812848424,2024-06-27-20:46:51,,7384592860005387547,吃完了说说啥感觉[大笑],0,110797015692,MS4wLjABAAAAt5xS1f5F8waeZUkEd3CTkIegyy84Dc91PBy-rsPlp_Q,2940354844,qianfanguoji98,,千帆过尽,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oYVBMbfD2AX7nbAQAoWDAVEGfBweIqXvJn19AH.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385223923627000613,2024-06-28-00:40:45,,7384592860005387547,不算了，早就出了，看个人体质肠胃不好最好不要吃[尬笑],0,3721163252186776,MS4wLjABAAAArtHaud2GvXjvSGlYMQ_KV5tUq8D8NfTJ2AoqSz03M6zLEBeicfucEdKi15wqIE7B,82610368151,82610368151,,k宝宝,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_ogDIrHfhAea4mFAA2DjCA9DxEaIAiEcg91BA1w.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385231868021146395,2024-06-28-01:11:43,,7384592860005387547,不是了。多放油炒熟点，自己看看教程,0,58891545853,MS4wLjABAAAALSCq1mP6YMpJe6dd6IT_RMvzPhhXztFRo5BXbz76tZA,82391504,,,奥特特曼,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_osANV1IgCqAeaDJOCW9wORbZA3n9ACAQcAfmLJ.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385236385139458854,2024-06-28-01:29:12,,7384592860005387547,立马买票去昆明[灵机一动],0,101308385988,MS4wLjABAAAAar-e5Q_3HhRiXLrKHEUi35suVc39TrzMIsCfr1AT7m8,2827809112,dyg8xa3shpyu,,金成山,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2dbd50002020914532eab.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385245512263500581,2024-06-28-02:04:42,,7384592860005387547,在外地不建议食用有毒性的菌、因为外地医院没经验[看]这是来自原云南护士工作者的建议,0,62887671181,MS4wLjABAAAA47A9Sim-5hyftEe4rnmvQzijxFWOz1ACi570reCPtt0,32576198,,,🍓酱,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_30f000009af3956cacebd.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385370552876679988,2024-06-28-10:09:46,,7384592860005387547,不要网购野生菌，野生菌是很难保存的，像青头菌第二天就要生蛆……有些商家为了牟利就会打药……中毒也许是因为药不是菌子本身……,0,93154095492,MS4wLjABAAAAkIbhLHjI9WWqGUEolv6dbToHGPf9eL6RlVkwMkc4Q6c,354308989,,,Ｙ 楊。,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_e45c71f4342649349a197ebae0fd3fca.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385372135332692786,2024-06-28-10:15:56,,7384592860005387547,我也昨天晚上刚刚买了一斤[捂脸],0,62370001979,MS4wLjABAAAAg3M71TdRn8JhBUb3rmMMfHy6pRYwRyjnc2S900kT0q0,101205510,,,桂桂～～～,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oEQAICDZWonA9GgvFfADetBAbZDABlIAkEErl8.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385376967125156644,2024-06-28-10:34:40,,7384592860005387547,第三水了,0,729691128337784,MS4wLjABAAAAfk6koHzdlMQPl4UD03aYv-EKN541-88G7xjLQ2xv8uQ,3582744647,yzn7747,,云之南,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_3144b0000eec06403e93f.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385399845635539762,2024-06-28-12:03:26,,7384592860005387547,那菌子可不是谁都炒得熟的,0,105306018456,MS4wLjABAAAAPUnTyuWJY5Em9wyudPAj4FVuwF0Bl5mjgPxVPBJvJyo,1641171716,XBW.xbw,,一杯冰美式～,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_936b128f9b466f723a5eaf55fd072bf1.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
7385402067085017893,2024-06-28-12:12:01,,7384592860005387547,现在不是了，长的多了，前几天我还去捡了些。就是雨下的多了，菌子就能吃。,0,63032670948,MS4wLjABAAAAl0WAKg5JCSwPIwQKVmTeExk87LlizuK-QzQhdcrC_hE,117493185,,,他本骄阳。,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_7c1c7220082a4d29988779c6bbcb2caa.jpeg?from=2956013662,0,2024-06-29-11:00:04,7384806374776177448
